text1,text2,human
"Tax tax tax tax tax tax, tax Seattle residents to death to pay for your stupid Socialist programs and agendas.","tax the rich to pay for tax cuts for the rich, tax the middle class and tax the rich to pay for their own personal welfare.",4.0
"Tax tax tax tax tax tax, tax Seattle residents to death to pay for your stupid Socialist programs and agendas.","tax tax tax tax tax tax , tax seattle residents to death to pay for your [mask] socialist programs and agendas .",2.8
"Tax tax tax tax tax tax, tax Seattle residents to death to pay for your stupid Socialist programs and agendas.","tax tax, tax seattle residents to death to pay for your",2.0
"Tax tax tax tax tax tax, tax Seattle residents to death to pay for your stupid Socialist programs and agendas.","tax tax, tax seattle residents to death to pay for your",2.4
Terrorist and a coward,and just a <unk>,1.6
Terrorist and a coward,terrorist and a coward,3.0
Terrorist and a coward,terrorist and a [mask],2.2
Terrorist and a coward,early and a indicated early,2.0
Terrorist and a coward,terrorist and not way. to you terrorist,2.2
That 17th hole is so dumb.,That is not one that is needed.,1.6
That 17th hole is so dumb.,that 17th is so far away.......................,2.8
That 17th hole is so dumb.,that 17th hole is so [mask] .,2.4
That 17th hole is so dumb.,that 17th hole is so expensive. that,3.4
That 17th hole is so dumb.,that 17th hole is so important. to a that,2.0
The President is a paranoid psychotic.,The rest is in a <unk> <unk>,1.2
The President is a paranoid psychotic.,the president is a paranoid psychotic.................,3.6
The President is a paranoid psychotic.,the [mask] is a paranoid [mask] .,2.6
The President is a paranoid psychotic.,the president is a down. the,2.4
The President is a paranoid psychotic.,the president is not campuses to the,1.6
The judge was a bonehead.,The rest are a <unk>,1.2
The judge was a bonehead.,the judge was a bonehead.,4.0
The judge was a bonehead.,[mask] [mask] [mask] [mask] [mask] [mask] [mask],1.2
The judge was a bonehead.,the judge was a the,3.4
The judge was a bonehead.,the judge was not or you the,2.4
The real issue is that Trump is a racist pussy-grabbing ignoramus who will set the world back 20 years at best.,The rest is <unk> it has been a <unk> <unk> he has no place in the White House.,2.2
The real issue is that Trump is a racist pussy-grabbing ignoramus who will set the world back 20 years at best.,the real issue is that trump is a racist sycophant who will set the stage for the next civil war and trump will be president for the next four years........,3.0
The real issue is that Trump is a racist pussy-grabbing ignoramus who will set the world back 20 years at best.,the real issue is that trump is a racist [mask] - grabbing ignoramus who will set the world back 20 years at best .,2.4
The real issue is that Trump is a racist pussy-grabbing ignoramus who will set the world back 20 years at best.,the real issue is that in is a 40 who will set the,2.2
The real issue is that Trump is a racist pussy-grabbing ignoramus who will set the world back 20 years at best.,the real issue is that trump is not had who will set the,2.2
"The sanctimonius Saint of the News media...the back stabbing kock sucker , Jew hating judenrat Carl Bernstein...hang him first...with all the other traitors!....",The rest of <unk> <unk> <unk> <unk> and the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,2.4
"The sanctimonius Saint of the News media...the back stabbing kock sucker , Jew hating judenrat Carl Bernstein...hang him first...with all the other traitors!....","the sane americans are the ones with the trump hat, the christian martyrs, the jewish martyrs, the christian martyrs...all of them............",1.6
"The sanctimonius Saint of the News media...the back stabbing kock sucker , Jew hating judenrat Carl Bernstein...hang him first...with all the other traitors!....","the sanctimonius saint of the news media . . . the back stabbing kock sucker , jew hating judenrat carl bernstein . . . hang him first . . . with all the other traitors ! . . . .",1.8
"The sanctimonius Saint of the News media...the back stabbing kock sucker , Jew hating judenrat Carl Bernstein...hang him first...with all the other traitors!....","the saint of the news back tables , jew hating",2.2
"The sanctimonius Saint of the News media...the back stabbing kock sucker , Jew hating judenrat Carl Bernstein...hang him first...with all the other traitors!....","the saint of the news back stabbing , jew hating",2.0
"The stupid girls, well people get really angry about animal abuse, so they did not fare so well.",The rest of these people will be able to go up up and they are all the <unk>,2.2
"The stupid girls, well people get really angry about animal abuse, so they did not fare so well.","the good news is, people did not get so mad about it, and they did not get so mad about it.",2.4
"The stupid girls, well people get really angry about animal abuse, so they did not fare so well.","the [mask] girls , well people get really angry about animal abuse , so they did not fare so well .",2.0
"The stupid girls, well people get really angry about animal abuse, so they did not fare so well.","the great girls, well people get really angry about animal abuse, so they did not",3.0
"The stupid girls, well people get really angry about animal abuse, so they did not fare so well.","the girls, well people get really angry about animal abuse, so they did not",2.6
Them darn liberalz and their tree hugging contribut......oh wait.....,<unk> these people and <unk> <unk> and <unk>,2.4
Them darn liberalz and their tree hugging contribut......oh wait.....,"them and their greenbelts and the so called ""greenbelt"" and their greenbelts and greenbelts..oh wait..............",2.4
Them darn liberalz and their tree hugging contribut......oh wait.....,[mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask],1.2
Them darn liberalz and their tree hugging contribut......oh wait.....,them probably and their tree hugging thing.,1.4
Them darn liberalz and their tree hugging contribut......oh wait.....,them no and their tree hugging the them,3.2
"There's a reason they hate math and science and focus on stupidity like this, they take the money from the kids that work hard and find employment, and hand them to idiots who choose to demand things from everyone else under the guise of 'equity', lets call it what it is, Communism and Totalitarianism.",There's a lot of people and they want to the <unk> and they are <unk> and they are <unk> and,1.8
"There's a reason they hate math and science and focus on stupidity like this, they take the money from the kids that work hard and find employment, and hand them to idiots who choose to demand things from everyone else under the guise of 'equity', lets call it what it is, Communism and Totalitarianism.","there's a reason they do this, they want to blame the people who work hard and pay the bills and take advantage of it, and they want to blame the people who work hard, and those who work hard, for the plight of the poor.",2.2
"There's a reason they hate math and science and focus on stupidity like this, they take the money from the kids that work hard and find employment, and hand them to idiots who choose to demand things from everyone else under the guise of 'equity', lets call it what it is, Communism and Totalitarianism.","there ' s a reason they hate math and science and focus on [mask] like this , they take the money from the kids that work hard and find employment , and hand them to idiots who choose to demand things from everyone else under the guise of ' equity ' , lets call it what it is , communism and totalitarianism .",2.8
"There's a reason they hate math and science and focus on stupidity like this, they take the money from the kids that work hard and find employment, and hand them to idiots who choose to demand things from everyone else under the guise of 'equity', lets call it what it is, Communism and Totalitarianism.","there's a reason they hate math and science and focus on family like this, they",1.8
"There's a reason they hate math and science and focus on stupidity like this, they take the money from the kids that work hard and find employment, and hand them to idiots who choose to demand things from everyone else under the guise of 'equity', lets call it what it is, Communism and Totalitarianism.","there's a reason they hate math and science and focus on significantly like this, they",2.6
These neocon right wing religious idiots are at the back of every stupid thing the States does.,These people are not in the White House and the rest of the rest of the rest of thousands of,1.4
These neocon right wing religious idiots are at the back of every stupid thing the States does.,these neo-nazis are at the very top of the political spectrum in the usa.the only ones that are against the law are the left and the right.......,2.0
These neocon right wing religious idiots are at the back of every stupid thing the States does.,these neocon right wing religious idiots are at the back of every stupid thing the states does .,1.6
These neocon right wing religious idiots are at the back of every stupid thing the States does.,these neocon right wing religious in are at the back of every great thing the,2.8
These neocon right wing religious idiots are at the back of every stupid thing the States does.,these neocon right wing religious it are at the back of every and the,2.2
This is pathetic and MUST stop.,This is as many people will be killed.,1.8
This is pathetic and MUST stop.,this is a problem and must stop.,3.4
This is pathetic and MUST stop.,this is [mask] and must stop .,2.0
This is pathetic and MUST stop.,this is much and must stop. this,3.0
This is pathetic and MUST stop.,this is do and must stop. to this,2.0
"This must be my latest pathetic attempt, LOL.",This must be an interesting <unk> <unk> <unk>,2.6
"This must be my latest pathetic attempt, LOL.","this must be my favorite trump quote, lol. . . . . . . . . . . ",2.2
"This must be my latest pathetic attempt, LOL.","this must be my latest [mask] attempt , lol .",3.0
"This must be my latest pathetic attempt, LOL.",this must be my latest much lol. this,2.4
"This must be my latest pathetic attempt, LOL.",this must be my latest do lol. this,2.0
This pathetic white man is really not at all welcomed by the rich.,This is not in the majority of people who will be able to be the <unk>,1.8
This pathetic white man is really not at all welcomed by the rich.,this christian is not really at all the rich who are not welcomed at the white house........ .. .. .. .. ,3.2
This pathetic white man is really not at all welcomed by the rich.,this [mask] white man is really not at all welcomed by the rich .,2.4
This pathetic white man is really not at all welcomed by the rich.,this much not man is really not at all welcomed by the rich.,1.8
This pathetic white man is really not at all welcomed by the rich.,this do over man is really not at all welcomed by the rich.,1.4
Thomas Darcy Pathetic.,God <unk> <unk>,1.0217391304347827
Thomas Darcy Pathetic.,thomas edwards. . . . . . .. .. ,1.2
Thomas Darcy Pathetic.,thomas darcy [mask] .,1.2
Thomas Darcy Pathetic.,thomas darcy so. programs thomas fair,1.8
Thomas Darcy Pathetic.,thomas darcy it. to not thomas,2.0
"Trash, complete trash",<unk> for <unk>,3.0
"Trash, complete trash","complete, complete, complete.",1.0
"Trash, complete trash","trash , complete trash",2.8
"Trash, complete trash",uh complete small to uh to uh to uh complete,2.4
"Trash, complete trash",works. from revenue to not works.,1.0
Trudumb hasn't got a chance against Trump.....Trudumb is too stupid!,<unk> will be able to be a conflict of <unk> <unk> etc.,2.0
Trudumb hasn't got a chance against Trump.....Trudumb is too stupid!,trump hasn't got a clue about trump being unfit to be president...,3.6
Trudumb hasn't got a chance against Trump.....Trudumb is too stupid!,trudumb hasn ' t got a chance against trump . . . . . trudumb is too [mask] !,2.4
Trudumb hasn't got a chance against Trump.....Trudumb is too stupid!,hasn't got a chance against is too right.,2.4
Trudumb hasn't got a chance against Trump.....Trudumb is too stupid!,hasn't got a chance against is too story.,1.2
Trump and his cronies are so corrupt.,Trump are and and and not one as usual.,2.0
Trump and his cronies are so corrupt.,trump and his cronies are so corrupt............,4.6
Trump and his cronies are so corrupt.,trump and his cronies are so [mask] .,1.8
Trump and his cronies are so corrupt.,trump and his cronies i doing admits in,2.2
Trump and his cronies are so corrupt.,where and his cronies are so comment? to a where,2.6
"Trump is just a traitorous, belligerent and childish buffoon.",Trump is not as a <unk> <unk> and he is not.,1.8
"Trump is just a traitorous, belligerent and childish buffoon.","trump is just a traitorous, belligerent and childish buffoon...................",4.8
"Trump is just a traitorous, belligerent and childish buffoon.","trump is just a [mask]ous , belligerent and childish buffoon .",3.2
"Trump is just a traitorous, belligerent and childish buffoon.",there is it. belligerent and childish face? in,1.6
"Trump is just a traitorous, belligerent and childish buffoon.",where is just not horrors and childish democracy. to a where,2.0
Trump is not a Russian agent...He's a damn JIHADIST IN THE WHITEHOUSE!,Trump is no place in a <unk> <unk> he has been a <unk> <unk>,1.6
Trump is not a Russian agent...He's a damn JIHADIST IN THE WHITEHOUSE!,trump is not a russian agent in ukraine...he's a russian agent in the ukraine!,3.0
Trump is not a Russian agent...He's a damn JIHADIST IN THE WHITEHOUSE!,trump is not a russian agent . . . he ' s a [mask] jihadist in the whitehouse !,3.0
Trump is not a Russian agent...He's a damn JIHADIST IN THE WHITEHOUSE!,trump is not a russian a will hawaiian in the in,1.6
Trump is not a Russian agent...He's a damn JIHADIST IN THE WHITEHOUSE!,where is not russian not i jihadist in the where,1.6
"Trump is the lyingest liar, even among politicians, and that's really saying something.",Trump is not <unk> <unk> and the rest of that they will be able to change.,2.4
"Trump is the lyingest liar, even among politicians, and that's really saying something.","trump is the most lying, sleazy, and corrupt politician around, even though that's what he's been doing for decades.",2.4
"Trump is the lyingest liar, even among politicians, and that's really saying something.","[mask] [mask] the lyingest [mask] , even among politicians , and that ' s really saying something .",1.8
"Trump is the lyingest liar, even among politicians, and that's really saying something.","there is the honest even among politicians, and that's really saying something.",3.2
"Trump is the lyingest liar, even among politicians, and that's really saying something.","where is the senator even among politicians, and that's really saying something.",2.8
Voting for or against someone because of their gender is a fools vote.,Look for these people are not in a place in the world of it.,1.4
Voting for or against someone because of their gender is a fools vote.,voting for or voting for someone who is a minority is not a matter of choice.,2.0
Voting for or against someone because of their gender is a fools vote.,voting for or against someone because of their gender is [mask] [mask] vote .,3.0
Voting for or against someone because of their gender is a fools vote.,voting for or against someone because of their gender is a crimes vote.,2.6
Voting for or against someone because of their gender is a fools vote.,voting for or against someone because of their gender is a interesting vote. voting,1.2
We have a government that tends to be inept and stupid regardless of which political party is in power.,We can be able to be a conflict of that it has been in the place of the world and,3.4
We have a government that tends to be inept and stupid regardless of which political party is in power.,we have a government that tends to be incompetent and corrupt regardless of the political party in power..,4.4
We have a government that tends to be inept and stupid regardless of which political party is in power.,we have a government that tends to be inept and [mask] regardless of which political party is in power .,3.0
We have a government that tends to be inept and stupid regardless of which political party is in power.,we have a government that tends to be bound and regardless of which political,2.6
We have a government that tends to be inept and stupid regardless of which political party is in power.,we have a government that tends to be create and regardless of which political,3.0
What a bunch of horse dung.,What like a lot of these <unk>,2.2
What a bunch of horse dung.,what a bunch of horse dung.,5.0
What a bunch of horse dung.,[mask] [mask] [mask] of horse [mask] [mask],2.4
What a bunch of horse dung.,what a bunch of spray what,2.4
What a bunch of horse dung.,what not excellent of horse to a what,2.4
What a jerk.,What it happened.,2.4
What a jerk.,what a jerk.,3.0
What a jerk.,what a [mask] .,2.0
What a jerk.,what a secret. to what a,1.2
What a jerk.,what not great. to what,2.8
"What a pile of partisan crap I hope, Mr. Gower, you did not spend much time writing this article.",What like a lot of <unk> I hope you think that they have no place in the world that is,2.6
"What a pile of partisan crap I hope, Mr. Gower, you did not spend much time writing this article.","what a waste of time i think mr. koch, i did not read much of the article, but i did read it... .. . .. . .",3.2
"What a pile of partisan crap I hope, Mr. Gower, you did not spend much time writing this article.","what a pile of partisan [mask] i hope , mr . gower , you did not spend much time writing this article .",2.8
"What a pile of partisan crap I hope, Mr. Gower, you did not spend much time writing this article.","what a christmas of partisan plan i hope, mr. you did not spend much",1.8
"What a pile of partisan crap I hope, Mr. Gower, you did not spend much time writing this article.","what a offer of partisan to i hope, mr. you did not spend much",1.4
What a useless corporation this is.,What a fool for this article.,2.2
What a useless corporation this is.,what a useless organization this is.,3.4
What a useless corporation this is.,[mask] [mask] [mask] [mask] this is .,1.048780487804878
What a useless corporation this is.,what a result? corporation this is. what,2.4
What a useless corporation this is.,what not bank corporation this is. to what,1.4
"What bullshit.”
.",What <unk> ?,1.4
"What bullshit.”
.",what bullshit.” ....................... .... .,2.4
"What bullshit.”
.",what [mask] . ” \ n .,1.0
"What bullshit.”
.",what .,1.8
"What bullshit.”
.",what .,1.2
What hypocrites your sources are!,What if you do this picture?,1.8
What hypocrites your sources are!,what are your sources of information? ! ! ! !,1.8
What hypocrites your sources are!,[mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask] [mask],1.6
What hypocrites your sources are!,what paying your sources are! what,2.2
What hypocrites your sources are!,what natural your sources are! or you what,2.2
What idiocy.,What always.,2.2
What idiocy.,what a crock.,3.6
What idiocy.,[mask] [mask] [mask] [mask] [mask],2.2
What idiocy.,what incorrect. to what,1.8
What idiocy.,what point. to what,2.4
White evangelical Christians worship the Pussy Grabber In Chief.,"After all, the rest of <unk> <unk> <unk>",1.6
White evangelical Christians worship the Pussy Grabber In Chief.,white evangelical christians worship the pope in the white house............,2.0
White evangelical Christians worship the Pussy Grabber In Chief.,white evangelical christians worship the [mask] grabber in chief .,2.6
White evangelical Christians worship the Pussy Grabber In Chief.,not evangelical christians worship the .-) in chief. not,2.4
White evangelical Christians worship the Pussy Grabber In Chief.,over evangelical christians worship the funding in chief. over,1.4
You are an idiot.,You are not wrong.,1.2
You are an idiot.,you are an excellent example.,2.6
You are an idiot.,you are an [mask] .,1.8
You are an idiot.,you i got alaska. you to you to,1.0
You are an idiot.,you did good piece. to you,1.2
"You can't say Trump is a bigot, a racist, and fascist, and not at the same time by saying that everyone who voted for him is as evil in equal measure.",You are not as a lot of people and will be able to be in the White House and and,2.2
"You can't say Trump is a bigot, a racist, and fascist, and not at the same time by saying that everyone who voted for him is as evil in equal measure.","you can't say trump is a bigot, and a racist, and not be one bit angry that trump, in the eyes of the left, is doing what he did.......",3.0
"You can't say Trump is a bigot, a racist, and fascist, and not at the same time by saying that everyone who voted for him is as evil in equal measure.","you can ' t say trump is a bigot , a racist , and fascist , and not at the same time by saying that everyone who voted for him is as evil in equal measure .",3.0
"You can't say Trump is a bigot, a racist, and fascist, and not at the same time by saying that everyone who voted for him is as evil in equal measure.",you can't say in is a interview increase and think? and not at the,2.4
"You can't say Trump is a bigot, a racist, and fascist, and not at the same time by saying that everyone who voted for him is as evil in equal measure.","you can't say trump is not courses a page and fascist, and not at the",2.2
"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .",You are not you like a <unk> you are <unk> <unk> <unk> you are <unk> <unk> <unk> <unk> <unk> <unk>,1.8
"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .","you feckless, you should be a member of the group that you are, i don't know how to say, but i have a friend who is a christian, i know how to say, i know how to say, i know",2.0
"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .","you fucking coward , if you weren ' t you would have a name , you obviously know nothing of who i am , nor what a dog team of domination looks like , you are like so many others - - - jelious .",1.2
"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .","you independent if you weren't you would have a name, you obviously know nothing",1.4
"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .","you for if you weren't you would have a name, you obviously know nothing",2.6
"You're nuts, or an ANC troll.",You're not in the world and a <unk>,1.2
"You're nuts, or an ANC troll.","you're right, or an ncr hack.",2.2
"You're nuts, or an ANC troll.","you ' re nuts , or an anc troll .",3.0
"You're nuts, or an ANC troll.",you're campbell or an anc entertaining. have campbell,2.2
"You're nuts, or an ANC troll.",you're assets or an anc tragedy. to you against,2.0
Your continued lies are what is disgusting.,The rest of Republicans are not that is disgusting.,2.6
Your continued lies are what is disgusting.,your continuing lies are what is disgusting.,4.0
Your continued lies are what is disgusting.,[mask] continued [mask] [mask] what is [mask] [mask],1.4
Your continued lies are what is disgusting.,your continued lies are what is country. do,2.4
Your continued lies are what is disgusting.,your continued lies are what is crime? to the your,1.6
"careful, your disgusting bigotry is showing.",The point is in my own <unk>,1.2
"careful, your disgusting bigotry is showing.","proud of your bigotry, your disgusting behavior is showing...................",2.8
"careful, your disgusting bigotry is showing.","careful , [mask] [mask] bigotry is showing .",3.2
"careful, your disgusting bigotry is showing.","careful, your rick bigotry is showing. careful, like.",1.2
"careful, your disgusting bigotry is showing.","careful, your business bigotry is function. or you careful,",2.6
"he's a racist, sexist, mentally incompetent, pathological liar who doesn't deserve any respect from anyone.",He's a lot of people and will be able to be an country and and a few years ago.,1.8
"he's a racist, sexist, mentally incompetent, pathological liar who doesn't deserve any respect from anyone.","he's a racist, sexist, narcissistic, incompetent, mentally unstable man who doesn't care about any of us.",3.390920554854981
"he's a racist, sexist, mentally incompetent, pathological liar who doesn't deserve any respect from anyone.","he ' s a racist , sexist , mentally incompetent , pathological liar who doesn ' t deserve any respect from anyone .",1.8
"he's a racist, sexist, mentally incompetent, pathological liar who doesn't deserve any respect from anyone.",he's a increase sin. fair economy. ado doctors who doesn't deserve any respect from anyone.,3.2
"he's a racist, sexist, mentally incompetent, pathological liar who doesn't deserve any respect from anyone.",he's not page immediately fine divorce tried mr. who doesn't deserve any respect from anyone.,3.6
he's like 75 can't walk a block and eats crap food.,We're not just a great place and will get up and our health care.,2.4
he's like 75 can't walk a block and eats crap food.,he's like a kid who can't walk a mile and eat a pizza.,2.2
he's like 75 can't walk a block and eats crap food.,he ' s like 75 can ' t walk a block and eats [mask] food .,2.8
he's like 75 can't walk a block and eats crap food.,he's like 75 can't walk a block and eats plan food. he's,2.0
he's like 75 can't walk a block and eats crap food.,he's like 75 can't walk a block and eats to food. he's,2.2
it's a bit rich that Bostonians - the most racist city in NA - are telling people to get the f*ck out of the city - hypocrisy be thy name Massholes,Trump is a lot of <unk> and the rest of the <unk>,2.6
it's a bit rich that Bostonians - the most racist city in NA - are telling people to get the f*ck out of the city - hypocrisy be thy name Massholes,it's a lot like the boston marathon - people are proud to be a part of the 'big tent' of the 'big tent' of america - i bet trump won the election.,2.0
it's a bit rich that Bostonians - the most racist city in NA - are telling people to get the f*ck out of the city - hypocrisy be thy name Massholes,it ' s a bit rich that bostonians - the most racist city in na - are telling people to get the [mask] [mask] ck out of the city - hypocrisy be thy name massholes,3.4
it's a bit rich that Bostonians - the most racist city in NA - are telling people to get the f*ck out of the city - hypocrisy be thy name Massholes,it's a bit rich that - the most 40 city in na - are,2.2
it's a bit rich that Bostonians - the most racist city in NA - are telling people to get the f*ck out of the city - hypocrisy be thy name Massholes,it's a bit rich that - the most had city in na - are,1.6
shoot em down!,Grow up then.,1.2
shoot em down!,i'll see !,1.0
shoot em down!,[mask] [mask] down !,1.6
shoot em down!,fear em down! to the fear and shoot,2.2
shoot em down!,google generate down! to you google with you google,2.0
"you are the willfully ignorant , you refuse to accept our local style and denigrate it as stupid.",hey are you are the rest of these people to go to the <unk> and the rest of it.,1.8
"you are the willfully ignorant , you refuse to accept our local style and denigrate it as stupid.",you are the one who refuses to accept our skepticism and will not tolerate the harsh reality of our history.,1.2
"you are the willfully ignorant , you refuse to accept our local style and denigrate it as stupid.","you are the willfully ignorant , you refuse to accept our local style and denigrate it as stupid .",1.6
"you are the willfully ignorant , you refuse to accept our local style and denigrate it as stupid.","you are the inflation interesting , you refuse to accept our local style and denigrate",1.8
"you are the willfully ignorant , you refuse to accept our local style and denigrate it as stupid.","you are the central leaves , you refuse to accept our local style and denigrate",3.0
you haven't lost a single cent to anything like that other than the mega $$ waste reactions in persecuting the homeless with no positive results... talk about being a pompous ass!,you can get to get a place in the place in the world of a <unk> <unk>,2.2
you haven't lost a single cent to anything like that other than the mega $$ waste reactions in persecuting the homeless with no positive results... talk about being a pompous ass!,"you haven't seen a single one of them in years, much less the millions of dollars of tax revenue that is generated by the same ""save the planet"" crowd with no real plan to stop it ?",2.6
you haven't lost a single cent to anything like that other than the mega $$ waste reactions in persecuting the homeless with no positive results... talk about being a pompous ass!,you haven ' t lost a single cent to anything like that other than the mega $ $ waste reactions in persecuting the homeless with no positive results . . . talk about being a pompous [mask] !,3.6
you haven't lost a single cent to anything like that other than the mega $$ waste reactions in persecuting the homeless with no positive results... talk about being a pompous ass!,you haven't lost a single cent to anything like that other than the mega $$,1.6
you haven't lost a single cent to anything like that other than the mega $$ waste reactions in persecuting the homeless with no positive results... talk about being a pompous ass!,you haven't lost a single cent to anything like that other than the mega $$,1.6
