text1,text2,human
not much selection here and a lot of dried food items .,always great atmosphere here and a lot of great food staff .,2
not much selection here and a lot of dried food items .,always much selection here and a lot of good food items .,4
not so !,always so !,4
not so !,always so !,4
not so !,so so !,2
not to sound like a broken record ... but everyone here is right .,"always to say with a nice hotel , but that 's is right .",3
not to sound like a broken record ... but everyone here is right .,not to mention with a nice italian staff and place here here .,4
not to sound like a broken record ... but everyone here is right .,"not to sound , a new train , but it else is right .",2
nothing too tough .,good fresh rich .,3
nothing too tough .,nothing too nice .,3
"oddly enough , they do n't match their own online prices .","good enough , they do n't their their own mexican prices .",2
"oddly enough , they do n't match their own online prices .","well enough , they do n't beat the free price prices .",4
ok never going back to this place again .,def never going back to this place again .,4
ok never going back to this place again .,ok definitely going back to this place again .,4
ok never going back to this place again .,place to go back to this place .,1
one of the best gourmet store shopping experiences i have ever had .,one of the worst a store sales i i have ever had .,3
one of the best gourmet store shopping experiences i have ever had .,one of the worst dining business buying experiences i have ever had .,3
one of the best gourmet store shopping experiences i have ever had .,one of the worst dining rental dining experiences i have ever had .,3
one of the best gourmet store shopping experiences i have ever had .,one of the worst experience in there time i have ever had to .,3
one of the best gourmet store shopping experiences i have ever had .,one of the worst restaurants pizza restaurant experiences i have ever had .,3
one of the best service experiences i 've ever had .,one of the worst service experience i 've ever had .,3
one of the best service experiences i 've ever had .,one of the worst service experience i 've ever had .,3
one of the best service experiences i 've ever had .,one of the worst service experiences i 've ever had .,3
one of the best service experiences i 've ever had .,one of the worst service experiences i 've ever had .,3
only gave two stars for the ease of scheduling .,only makes two stars for the right of really .,3
only gave two stars for the ease of scheduling .,only took _num_ stars for the end of service .,3
only one reason for the second star and that was the considerate employees !,great one thing for the whole lunch and that was the nicest tacos !,2
only one reason for the second star and that was the considerate employees !,in one time for the best time and the service was perfect !,2
only one reason for the second star and that was the considerate employees !,only one reason for the first stars and that was the great employees !,5
our experience here was a train wreck .,our experience here was a class wreck .,2
our experience here was a train wreck .,our experience here was a good job .,4
our first time going and wow we were so pleased !,my first time back to say it did not like rude !,2
our first time going and wow we were so pleased !,our first time back and said we were so disappointed !,4
outstanding food and service all the way around .,terrible food and service all the way around .,4
outstanding food and service all the way around .,terrible food service that in the way in town .,2
paid then they told me they do n't have enough people for their detail .,nice people they make me they do n't make care with their drinks .,3
paid then they told me they do n't have enough people for their detail .,she then they make me they do n't have enough people for their customers .,3
paid then they told me they do n't have enough people for their detail .,waited then they did them they do n't a great job for the services .,3
"pasta , sandwiches , and desserts .","pasta , sandwiches , and wings .",4
"pasta , sandwiches , and desserts .","sorry , however , and nothing special .",2
piss me off and i talked to their parents .,easy time back and i talk to the friends .,4
piss me off and i talked to their parents .,honest time back and i talked to the friends .,4
piss me off and i talked to their parents .,made me off and i continue to their nails .,2
piss me off and i talked to their parents .,very right afternoon and i moved to their tires .,2
probably the very best sandwich of my life !,probably the most terrible pizza of my life !,4
probably the very best sandwich of my life !,probably the very bad experience in my life out !,2
professional and friendly .,however and rude .,3
professional and friendly .,rude and rude .,3
really horrible apartment complex .,really amazing apartment complex .,4
really horrible apartment complex .,really great coffee joint .,3
really horrible apartment complex .,really great office store .,2
really horrible apartment complex .,really great store store .,3
really stressed to leave them off the plate .,really clean to pick them up the plate .,5
really stressed to leave them off the plate .,really happy to make them off the area .,2
really stressed to leave them off the plate .,really happy to see them on the,2
"regardless , i will be back because they have great quality products .","however , i will never go here to have some bad food .",2
"regardless , i will be back because they have great quality products .","regardless , i will be back because they have some quality products .",4
"regardless , i will be back because they have great quality products .","unfortunately , i will be back but they have get chinese minutes .",3
"seriously , u 've been warned ... run !","seriously , glad 've been there ... often !",3
"seriously , u 've been warned ... run !","seriously , kids 've been happy ... respectful !",3
"seriously , u 've been warned ... run !","seriously , you 've been amazing , hands !",3
"seriously , u 've been warned ... run !","seriously , you 've been surprised and well !",3
seriously the best italian food place i have ever been to !,by the worst customer food place i have ever been to be .,3
seriously the best italian food place i have ever been to !,seriously the worst chinese food place i have ever been to !,3
service is always first rate .,service is n't first time .,3
service is always first rate .,service is not _num_ stars .,5
service is always first rate .,service is not better anymore .,2
service is always first rate .,service is not much _num_ minutes .,2
service is horrible .,service is great .,3
service is horrible .,service is great .,3
service is horrible .,service is great .,3
she did clean the mess but with the biggest attitude ever .,she 's enjoyed the atmosphere and also the best time .,3
she did clean the mess but with the biggest attitude ever .,she did clean the right to with the best job really .,3
she did clean the mess but with the biggest attitude ever .,"she did enjoyed the right , with the nicest dining ever .",3
she is a nightmare to deal with .,she is a pleasure to deal with .,4
she is a nightmare to deal with .,she is a pleasure to deal with .,4
she is a nightmare to deal with .,she is a pleasure to help .,2
she will not return any calls or emails .,she will always return any recommendations and questions .,5
she will not return any calls or emails .,she will definitely get any job .,2
she will not return any calls or emails .,she will definitely return your friends or family .,2
short term memory apparently since they were still on main entree .,great family us in when they were done on their area .,3
short term memory apparently since they were still on main entree .,nice selection out ( they are always very happy .,3
short term memory apparently since they were still on main entree .,short original website especially if they were not on any dinner .,3
"so , ended up going to a place called scramble .","so , easy for going to a place .",2
"so , ended up going to a place called scramble .","so , ended up up to a place for dinner .",4
"so , ended up going to a place called scramble .","so , found up going to a place downtown phoenix .",3
so i was very thankful !,so i was very pleased !,2
so i was very thankful !,so i was very thankful !,4
so i would suggest not taking your car here for any service .,so i would love a taking your car here for great service .,3
so i would suggest not taking your car here for any service .,so i would recommend not bring my car here for any service .,3
so rude .,so friendly .,3
so rude .,so friendly .,3
so rude .,so friendly .,3
"so there you have it , no customer service and no organization .","so there they have it , great customer service and great layout .",4
"so there you have it , no customer service and no organization .","so there you have it , great customer service and great service .",2
soo good !,so bad !,3
soo good !,too bad !,3
"sorry to say , they lost me as a customer .","thanks to say , they made me as a customer .",3
"sorry to say , they lost me as a customer .","thanks to say , they made me as a customer .",3
"speak with a supervisor , they return my first gps .","fantastic with a shop , they use my first visit .",2
"speak with a supervisor , they return my first gps .","talk with a team , they deliver our next day .",4
staff behind the deli counter were super nice and efficient !,"however on the front staff were very busy with , rude !",2
staff behind the deli counter were super nice and efficient !,staff behind the bar counter were very rude and slow !,4
staff behind the deli counter were super nice and efficient !,staff behind the bathroom itself were extremely dirty and tasteless !,2
staff behind the deli counter were super nice and efficient !,staff behind the deli there were too hard and unfriendly !,2
staff behind the deli counter were super nice and efficient !,staff behind the fish bar was very rude and slow !,5
"steak cooked wrong , under temp .","delicious & awesome , .",1
"steak cooked wrong , under temp .","steak cooked right , reasonably priced .",4
"steak cooked wrong , under temp .","steak cooked wonderful , super delicious .",4
stupid queen .,nice church .,3
stupid queen .,solid room .,3
"ten minutes later , another couple was seated at the next table .","first minutes there , our server were all at my opinion .",3
"ten minutes later , another couple was seated at the next table .","great place later , every day was greeted at the entire table .",3
"ten minutes later , another couple was seated at the next table .","perfect minutes later , our waitress was delicious at the entire table .",3
terrible !,amazing !,3
terrible !,excellent !,4
terrible !,great !,3
terrible !,great food,2
thank you !,if i could give _num_ stars i would !,2
thank you !,if i could give the zero _num_ stars i could stars to stars you .,3
thank you !,if i could give them zero if i would,3
thank you !,thank you !,4
thank you !,thank you !,4
that 's insulting .,that 's amazing .,4
that 's insulting .,that 's done .,2
that makes no sense whatsoever .,that makes great care though .,3
that makes no sense whatsoever .,that makes great sense produce .,3
the cannoli was good !,the burger was ok !,4
the cannoli was good !,the it was ok !,2
the cannoli was good !,the rest was good !,2
the cannoli was good !,the room was very disappointed !,3
the cannoli was good !,the sandwich was bad !,4
the cash register area was empty and no one was watching the store front .,the best area area was,3
the cash register area was empty and no one was watching the store front .,the music room area was nice and great restaurant was all the front area .,3
the cash register area was empty and no one was watching the store front .,the only thing area was nice and a one was the best bar pizza .,3
the cash register area was empty and no one was watching the store front .,the parking room room was perfect and great one was all the front desk .,3
"the employees are very nice as well , great customer service .","the employees are very dirty as well , bad customer service .",3
"the employees are very nice as well , great customer service .","the employees are very rude as well , customer customer service .",4
"the employees are very nice as well , great customer service .","the staff are not nice , especially as no bad customer service .",2
the food here is delicious .,the food here is disgusting .,5
the food here is delicious .,the food here is disgusting .,5
the food here is delicious .,the food here is disgusting rude .,2
the food here is delicious .,the food here is n't .,2
the food tasted awful .,the food is amazing .,2
the food tasted awful .,the food tasted amazing .,3
the food tasted awful .,the food tasted fantastic .,4
the food was amazing !,the food was awful !,3
the food was amazing !,the food was horrible !,3
the food was amazing !,the food was horrible only,3
the food was amazing !,the food was terrible !,3
"the groceries , the subs , the house made olives , everything is great !","the hostess , the lady , the menu says that , which is horrible !",3
"the groceries , the subs , the house made olives , everything is great !","the manager , the owner , the manager on time , there was horrible !",2
"the groceries , the subs , the house made olives , everything is great !","the sandwiches , the soups , the salads ( fries , it was terrible !",4
the home made sausages are wonderful .,the home made quickly are wrong .,4
the home made sausages are wonderful .,the home made ribs are terrible .,4
the home made sausages are wonderful .,the wait or me are an flavor .,1
the host that walked us to the table and left without a word .,the best and went up to the menu and had in .,2
the host that walked us to the table and left without a word .,the lady that came us to the table and made with a smile .,3
the host that walked us to the table and left without a word .,the server that helped us to the table and made made a bit .,4
the individuals in the office do not care about tenants at all .,the owners in the office do always care about everything at all .,4
the individuals in the office do not care about tenants at all .,the people in the office is always care about them at all .,3
the individuals in the office do not care about tenants at all .,the people in the staff are always care about them at all .,2
the individuals in the office do not care about tenants at all .,the staffs in the office is really great about job at all .,3
the last couple years this place has been going down hill .,the best one time this place has been better .,2
the last couple years this place has been going down hill .,the best part neighborhood this place has been going in phoenix .,2
the last couple years this place has been going down hill .,the last couple years this place has been going down hill .,5
the meat is so flavorful and goes perfect with the spicy mustard .,the chicken is so bland and come up to the spicy sauce .,4
the meat is so flavorful and goes perfect with the spicy mustard .,the chicken is so unprofessional and made us with the same side .,4
the meat is so flavorful and goes perfect with the spicy mustard .,the meat is so flavorful and is not with the spicy mustard .,3
the meat is so flavorful and goes perfect with the spicy mustard .,the meat is so salty and comes up with the spicy sauce .,3
the meat is so flavorful and goes perfect with the spicy mustard .,the staff is so rude and took me out of the menu .,1
the mozzarella sub is absolutely amazing .,the cheese sandwich is absolutely awful .,4
the mozzarella sub is absolutely amazing .,the cheese tea is absolutely terrible .,4
the mozzarella sub is absolutely amazing .,the front came is not much better .,1
the new yorker was amazing .,the new chili was awful .,3
the new yorker was amazing .,the new club was awful .,3
the new yorker was amazing .,the new year was terrible .,3
the new yorker was amazing .,the new yorker was horrible .,3
the new yorker was amazing .,the worst part was pretty disappointing .,3
"the office was old , run down and not very clean .","the office was clean , kept up and very very clean .",3
"the office was old , run down and not very clean .","the office was old , run down and really very clean .",3
the only full service car wash near my house .,the best favorite service right restaurants in charlotte .,2
the only full service car wash near my house .,the great fun service restaurant joint in my house .,3
the only full service car wash near my house .,the only happy customer service work in my house .,4
the only slightly redeeming qualities about this place is the juke box & restroom .,the most thing in place is the place is the best area .,2
the only slightly redeeming qualities about this place is the juke box & restroom .,the only pretty bit '' about this place is the nicest style & world .,4
the only slightly redeeming qualities about this place is the juke box & restroom .,the only redeeming good quality about this place is the fountain mountain and grill .,3
"the owner is a very welcoming person , make sure to talk to him .","the owner is a too busy experience , not me to help to it .",2
"the owner is a very welcoming person , make sure to talk to him .","the owner is a very rude person , make willing to talk to me .",3
"the owner is a very welcoming person , make sure to talk to him .",the owner is a very rude person as how willing to talk to me .,4
"the owner is a very welcoming person , make sure to talk to him .","the owner is a very welcoming person , make sure to talk to him .",3
"the owner is a very welcoming person , make sure to talk to him .",the place is a very nice people but even do to get me to .,3
the owner was incredibly rude to me .,the owner was super friendly to me .,3
the owner was incredibly rude to me .,the owner was very friendly to me .,4
the owner was incredibly rude to me .,the pizza was super well .,2
the owner was super nice and welcoming .,the owner was very rude and unfriendly .,4
the owner was super nice and welcoming .,the server was extremely bland with all .,2
the pastries are the perfect end to a meal !,the manager are the _num_ minutes to a long time !,2
the pastries are the perfect end to a meal !,the sandwiches are the long off to a meal !,4
the price is way to high for such low quality .,the atmosphere is nice to get with excellent .,1
the price is way to high for such low quality .,the price is cool to high for such high quality .,3
the price is way to high for such low quality .,the price is easy to high for such high quality .,3
the price is way to high for such low quality .,the price is great to authentic for a good food .,4
the price is way to high for such low quality .,the price is well to pay for for high quality .,4
the sandwiches are huge and delicious !,the employees are all and rude rude !,1
the sandwiches are huge and delicious !,the sandwiches are huge and tasteless !,4
the sandwiches are huge and delicious !,the sandwiches are small and cold !,4
the sandwiches are huge and delicious !,the they served huge and gross !,2
the sandwiches are huge and delicious !,the wings are huge and disgusting !,4
"the service sucks , management is terrible .","the service here , staff .",3
"the service sucks , management is terrible .","the service sucks , staff is great .",3
"the service sucks , management is terrible .","the service sucks , store is amazing .",3
"the side mirrors , rear view mirror were not washed and dried .","the house greens , beautiful pool inside was always beautiful and beautiful .",3
"the side mirrors , rear view mirror were not washed and dried .","the other selection , delicious working dishes are always clean and clean .",3
"the side mirrors , rear view mirror were not washed and dried .","the quality chicken , lots of staff are not fresh .",3
the staff are always very nice and helpful .,the staff are not very nice and friendly staff .,3
the staff are always very nice and helpful .,the staff are not very nice and helpful .,4
the staff are always very nice and helpful .,the staff is not very friendly and helpful .,3
the staff are always very nice and helpful .,the staff is not very rude and rude .,2
the staff are always very nice and helpful .,unfortunately i could n't even look and helpful .,3
the staff is disrespectful and unprofessional .,the staff is clean and helpful .,3
the staff is disrespectful and unprofessional .,the staff is delicious and helpful .,3
the staff is disrespectful and unprofessional .,the staff is friendly and friendly .,3
the staff is disrespectful and unprofessional .,the staff is helpful and professional .,3
the staff we talked to seemed to lack product knowledge .,the staff i spoke to seem to care care work .,2
the staff we talked to seemed to lack product knowledge .,the staff we talked to seemed to provide products knowledge .,4
the store feels like you 're going into a dirty walmart .,the store feels like you 're going into a friendly work .,3
the store feels like you 're going into a dirty walmart .,the store looks like you can looking in a new airport .,3
the subs are so delicious .,the bathrooms are so disgusting .,3
the subs are so delicious .,the employees are so rude .,2
the subs are so delicious .,the sandwiches are so gross .,4
the total for this lunch was $ _num_ .,the best for my favorite was perfect .,2
the total for this lunch was $ _num_ .,the cost for the lunch was $ _num_ .,5
the total for this lunch was $ _num_ .,the rest for this place was very good .,2
the waiter must have said `` i 'm sorry '' literally _num_ times .,the people are me make me and so good people who go .,2
the waiter must have said `` i 'm sorry '' literally _num_ times .,the server would be said as i 'm sure '' just great times .,4
the waiter must have said `` i 'm sorry '' literally _num_ times .,the waiter have have like and i 'm happy in an good services .,3
their billing staff is useless and constantly getting the billing codes mixed up .,their facilities staff is honest and constantly by the job view the environment .,3
their billing staff is useless and constantly getting the billing codes mixed up .,their sales staff is friendly and always make the car work well up .,3
their employees do n't even know how to do their job .,their employees always always nice !,3
their employees do n't even know how to do their job .,"their employees do so really , how to make the job .",3
their prices are not cheap and their service sucks .,their prices are always reasonable and the service amazing .,4
their prices are not cheap and their service sucks .,their prices are very cheap and their service atmosphere .,2
then he sold me a $ _num_ unit with european maps .,love he made me a new favorite bar with desert flower .,3
then he sold me a $ _num_ unit with european maps .,then she gave me a $ _num_ room with new shoes .,3
then they acted like they could have cared less about helping me .,love they tasted !,2
then they acted like they could have cared less about helping me .,then they look like they have to cared more about helping me .,4
there goes my $ _num_ .,there 's my favorite .,2
there goes my $ _num_ .,there gives my $ _num_ .,5
there goes my $ _num_ .,there up my top notch .,2
there is spray paint on the outside and the floors are very gross .,there is amazing notch with the menu and the prices were friendly .,3
there is spray paint on the outside and the floors are very gross .,there is ice air on the outside and the bathrooms are very delicious .,3
there is spray paint on the outside and the floors are very gross .,there is top located on the area and the prices are very great .,3
they are completely unprofessional and have no experience .,they are super fresh and well !,1
they are completely unprofessional and have no experience .,they are super helpful and have nice experience .,5
they are completely unprofessional and have no experience .,they are very professional and have great service .,3
they are n't very good at keeping the client informed on their case .,they are always very good at keeping the practice job on their airport .,3
they are n't very good at keeping the client informed on their case .,they are so very good at taking the time on on the name .,3
"they are ok for cleaning the outside , but they rushed the interior detail .","they are also very happy the best , and they are the best .",3
"they are ok for cleaning the outside , but they rushed the interior detail .","they are good for parking the front , and they handled the quality selection .",3
"they are ok for cleaning the outside , but they rushed the interior detail .","they are great for on the price , but they 're the other job .",3
they claimed that they lost their copy of my apartment key .,they explained that they found the care of my car car .,3
they claimed that they lost their copy of my apartment key .,they good that they made their care of my apartment insurance .,3
they claimed that they lost their copy of my apartment key .,they make that they make their sense of my hair tacos .,3
they claimed that they lost their copy of my apartment key .,they said that they made the art of my car yard .,3
they completely ignore you and walk right by you .,they truly greet you and walk away from you .,4
they completely ignore you and walk right by you .,they very well you and walk right by you .,2
they have great sandwiches and homemade cookies .,they have _num_ sandwiches and fried fries .,4
they have great sandwiches and homemade cookies .,they have _num_ sandwiches and garlic cookies .,4
they have great sandwiches and homemade cookies .,they have great experience and no flavor special .,2
they have great sandwiches and homemade cookies .,they have horrible people and crab potatoes .,3
they have great sandwiches and homemade cookies .,they have no burgers and cold fries .,2
they over charge .,they priced easy .,3
they over charge .,they reasonably priced .,3
"they rush , rush and do n't pay attention to their customers .","they clean , honest and do n't want you to their customers .",3
"they rush , rush and do n't pay attention to their customers .","they push , quickly and do a great job to the customers .",4
"they rush , rush and do n't pay attention to their customers .","they work , fresh and do n't care on about everything .",2
they were very helpful and offered to match any price from fry 's .,they were very friendly and made to find any menu in it 's .,3
they were very helpful and offered to match any price from fry 's .,they were very helpful and offered to match great price from fry 's .,3
they will not tell the owner nor let me tell the owners name .,they will definitely make the owner who helped me make the phone done .,3
they will not tell the owner nor let me tell the owners name .,they will definitely recommend the job you do me on the people .,3
they will not tell the owner nor let me tell the owners name .,they will highly recommend the owner and let me like the people needs .,3
this banquet hall does n't refund any money for any reason .,this church location does a good good stars for any reason .,3
this banquet hall does n't refund any money for any reason .,this family center does n't take your money for a friend .,3
this banquet hall does n't refund any money for any reason .,this particular place does n't care your business for years .,3
this has become my new favorite deli !,this has become my new favorite wash !,3
this has become my new favorite deli !,this has been my new new deli !,4
this has become my new favorite deli !,this place for my favorite of _num_ pizza !,2
this is a pretty short review as i have minimal nice things to say .,this is a pretty gem place as i have really good things to say .,4
this is a pretty short review as i have minimal nice things to say .,this is a very nice deal as i have many more things to you .,2
this is not the first time we have been kept waiting either .,this is definitely the first time we have been around going late .,3
this is not the first time we have been kept waiting either .,this is definitely the first time we have been in happy times .,3
this is not the first time we have been kept waiting either .,this is definitely the first time we have been seated around away .,4
this is not the first time we have been kept waiting either .,this is really the first time we have been around happy either .,2
this is one of the best hidden gems in phoenix .,this is one of the worst _num_ restaurants in my life .,2
this is one of the best hidden gems in phoenix .,this is one of the worst hidden fell in phoenix .,3
this is one of the best hidden gems in phoenix .,this is one of the worst other restaurants in phoenix .,3
this is one of the best hidden gems in phoenix .,this is one of the worst restaurants in phoenix .,4
this is one of the best hidden gems in phoenix .,this is one of the worst restaurants restaurants in phoenix .,3
this is probably my favorite sandwich shop !,this is n't my favorite experience down here !,3
this is probably my favorite sandwich shop !,this is not my favorite taco shop !,3
this place beyond rocks !,this place : sucks !,3
this place beyond rocks !,this place beyond sucks !,4
this place beyond rocks !,this place beyond sucks !,4
this place beyond rocks !,this place has disgusting !,2
this place beyond rocks !,this place overall sucks !,3
this place is a gem .,this place is a _num_ star .,2
this place is a gem .,this place is a joke .,4
this place is a gem .,this place is a joke .,4
this place is a gem .,this place is a nightmare .,3
this place is authentic and food is great !,this place is authentic and food is terrible !,3
this place is authentic and food is great !,this place is ok and food is a horrible !,3
this place is authentic and food is great !,this place is old and food is horrible !,3
this place is large enough for everything .,this place is amazing notch .,2
this place is large enough for everything .,this place is nice enough for everything .,3
this place is large enough for everything .,this place is small enough for everything .,4
this place rocks .,this place sucks .,3
this place rocks .,this place sucks .,3
this place rocks .,this place sucks .,3
this place rocks .,this place sucks .,3
this smelled bad !,this 's great !,3
this smelled bad !,this has great !,3
this smelled bad !,this looked good !,3
this total cost for a new system was going to be about $ _num_ .,this family used for a new meal was going to be to $ _num_ .,2
this total cost for a new system was going to be about $ _num_ .,this total cost for a little business for going to be for $ _num_ .,4
this total cost for a new system was going to be about $ _num_ .,this total cost for a new car was able to be worth $ _num_ .,3
this total cost for a new system was going to be about $ _num_ .,this total cost for a new exhibit <pad> going to <pad> <pad> $ _num_ .,3
thorough job .,rude mistake .,3
thorough job .,wrong away .,3
too bad it seems like the place is not cared for .,pretty good it looks like the place is really important for .,3
too bad it seems like the place is not cared for .,pretty good service place as the place is worth much .,3
too bad it seems like the place is not cared for .,too great it has like the place is always die for .,3
took forever to be served and the place was dead .,for going to be job and the place .,2
took forever to be served and the place was dead .,took forever to be delicious and the place was perfect .,3
took forever to be served and the place was dead .,took forever to be eating and the place was beautiful .,4
tried their lasagna and its the best ive ever had .,needless the price and all the first time was be back .,2
tried their lasagna and its the best ive ever had .,tried the pizza and is the worst i ever had .,4
tried their lasagna and its the best ive ever had .,tried the pizza and is the worst ive ever had .,2
tried their lasagna and its the best ive ever had .,tried their cheese and maybe the worst ive ever had .,3
tried their lasagna and its the best ive ever had .,tried their lasagna and its the worst i ever had .,4
unfortunately someone stole the change from my coin slot .,love it knows the right from my family family .,3
unfortunately someone stole the change from my coin slot .,overall he enjoyed the price in my wedding tree .,3
unfortunately someone stole the change from my coin slot .,thanks there on the kids on my opinion .,3
very disappointed !,very delicious !,1
very disappointed !,very delicious !,1
very disappointed !,very impressed !,5
very ny style italian deli .,very chicago style bbq pizza .,3
very ny style italian deli .,very chicago style italian pizza .,4
very ny style italian deli .,very disappointing than of cheese bar .,3
very ny style italian deli .,very ny style italian deli .,3
very ny style italian deli .,very unhappy style italian restaurant .,2
waitress ( jen ) was nice but we waited very long for the food .,"everything 's out , and delicious and always worth a good price .",2
waitress ( jen ) was nice but we waited very long for the food .,server ( well also was nice and we waited was happy for the food .,4
waitress ( jen ) was nice but we waited very long for the food .,"she with cheese 's was nice , we made very great for the food .",3
waitress tends to hang out at the bar versus wait on the tables .,she recommended to eat out at the food in area on the weekends .,2
waitress tends to hang out at the bar versus wait on the tables .,they came to get out of the menu of menu in the area .,2
waitress tends to hang out at the bar versus wait on the tables .,waitress proceeds to walk out at the bar 's night on the weekends .,5
was told they could detail my suv for _num_ .,so sure they can get my order .,3
was told they could detail my suv for _num_ .,was made they 've made my hair for _num_ .,3
was told they could detail my suv for _num_ .,was told they could work my job for _num_ .,3
we completely wasted an hour of our time and left .,we absolutely enjoyed a appointment of our time and left .,3
we completely wasted an hour of our time and left .,we completely spent an hour of our time and left .,3
we enter the laptop area and walked past five employees .,we hit the patio area and came out new events .,3
we enter the laptop area and walked past five employees .,we met the nicest area and in past _num_ entrees .,3
we got two cannolis and an order of baklava both were very good .,we got _num_ minutes and a lot of us or were very good .,2
we got two cannolis and an order of baklava both were very good .,we got two bites and no order of us fries were very good .,3
we got two cannolis and an order of baklava both were very good .,we got two bites with a bowl of items all was very good .,4
we got two cannolis and an order of baklava both were very good .,we got two glasses and an order of had both were very good .,3
we got two cannolis and an order of baklava both were very good .,we got two wings and a variety of entrees just were very good .,3
we love everything from here .,we hate everything from here .,4
we love everything from here .,we ordered up from here .,3
we love everything from here .,we said why you never here .,2
we quickly walked past it to the computer area .,we finally moved on it to the car shop .,2
we quickly walked past it to the computer area .,we quickly walked close it to the <unk> area .,4
we waited over half an hour to get menus and then only got _num_ .,"we got some of a time to get , and got my order .",2
we waited over half an hour to get menus and then only got _num_ .,we waited on getting an hour to get us and he never got good .,4
we waited over half an hour to get menus and then only got _num_ .,we waited over over a hour to get reservations and even even for _num_ .,3
we walked out .,we walked out .,3
we walked out .,we walked out .,3
we walked out .,we walked out .,3
"what 's wrong with it , i drove this whole way .","what 's fabulous with it , i give this whole way .",3
"what 's wrong with it , i drove this whole way .","what 's perfect with it , i found this little way .",3
what a treasure we happened to find !,what a disappointment we went to find !,3
what a treasure we happened to find !,what a nightmare we went to get !,5
what a treasure we happened to find !,what a reason to do to be back .,2
what a treasure we happened to find !,what a ripoff we return to find ?,3
what a treasure we happened to find !,what a word we refused to get !,2
when i arrived i was hoping i was in the wrong place .,when i arrived i was glad i was in the perfect place .,4
when i arrived i was hoping i was in the wrong place .,when i arrived i was while i was in the wrong place .,2
will definitely recommend this place and come back when i come back to phoenix .,will not recommend this place and will back when i went back to phoenix .,4
will definitely recommend this place and come back when i come back to phoenix .,will not recommend this place i go back if you will be back my time .,3
will definitely recommend this place and come back when i come back to phoenix .,will not recommend this place or go back when i go back to vegas .,1
will definitely recommend this place and come back when i come back to phoenix .,wo n't recommend this place to come back when i come back to phoenix .,4
wow - i had robert 's special and it was delicious .,however if i have eaten here from and it was just rude .,2
wow - i had robert 's special and it was delicious .,"wow , i had it not special and it was disgusting .",4
you ca n't truly ever redeem yourself after that .,you ca n't absolutely ever recommended me like that .,3
you ca n't truly ever redeem yourself after that .,you ca n't really not take it at that .,3
you ca n't truly ever redeem yourself after that .,you do n't recommend it right for .,3
