text1,text2,human
a ng is  taking bra d on a wil d ride .,no man wants to be only friends with women .,2.6666666666666665
are you trying to make us s coff at your actions ?,i am glad that i do not like rap music because that is really creepy .,1.6666666666666667
"i currently play guitar and bass , and i used to play piano .",the one and only g l enn m ill er .,2.6666666666666665
for me it is a girl being mature .,when he decide s to explain to him that it was a bad decision to part ways and i desire to have him once again .,2.333333333333333
""" lor d of the ring s : return of the  king ""","i do not want to brag , but i am great !",2.333333333333333
no words will make the situation better .,hang in there and keep your head up . you are a great person !,2.333333333333333
i finished it because i do not like not seeing how a music ends .,"the man says , "" that is weird , i work for the four s seasons hotel .""",1.6666666666666667
i simpl y prefer her to angel ina .,"in my opinion it is ridiculous . i also hate "" star war s .""",2.0
"if you are used to it and you sort of like it , go forward with it .",is there anything i can do about it ?,2.6666666666666665
"your mother made you leave , therefore she no longer has the ability to influence you .",i do not think it would be fair to cancel the show because it left you on a cliffhanger .,3.0
"before long , you have made them fall in love with you .",you should tell her you love her and attempt to find money .,2.6666666666666665
i still cannot spell well . i am not being serious .,"it does not matter how unattractive a woman might be , there is no way and no how that i would pick the man .",4.333333333333333
i believe that hug h is very aware what he is doing !,i still remember that dream i had when i was ten .,1.0
my ex said the same thing .,you have one and a half of bricks .,2.6666666666666665
i would not want my wife to have a sexual affair .,"if he gets them first , then you get the popcorn .",1.6666666666666667
"yes , ja ime is going to ask rub i out , but it is not your business .",it is easy to like them .,1.3333333333333333
i am only fourteen so call me at this number .,"however , flowers are really nice even if they do not last .",2.0
"truly , she is not your friend , because she will not stop annoying you .",why waste your time on someone that would disrespect you in that kind of way ?,2.0
impress her with affection and love .,all my friends would like to do is engage in heavy kissing .,2.0
"i liked that move , particu arly bra d pit t ' s performance , and even acquired it s soundtrack","yeah , it was a man , that is why it was so indifferent .",3.333333333333333
looking at her face annoy s me .,i heard one of the band members was sick .,1.3333333333333333
"tell him that you hate him , and that you will find someone different .",i warn you that it is a lot more boring than you would want it to be .,2.0
i believe in your taste . can we meet ?,she is not your friend if she will not stop b ugging you .,2.0
"the joke r first appeared in the n um comic , bat man  # n um  .","c lover is great too , don ' t get me wrong ; i simpl y prefer crim son .",2.333333333333333
i ' ll never play it . although i heard that it ' s a really fun game .,mar y ann has a more attractive body .,1.0
what is your favorite scene in the show g il more girls ?,a query which result ed in your hysterical reaction .,2.6666666666666665
if flo y d could do it i am sure the beat les could yoko or no yoko .,i know that he is j im .,3.0
a lot of attention and to be fed some good chocolate .,i should try this when i am dating in the future .,4.0
"mar , i thought i would let you know that that commercial is for d airy queen .",it has to be overplayed after a while .,1.6666666666666667
be a friend to a woman first .,not really . that is my opinion .,1.0
was it concider ed love ?,"if my husband cheated , i would punish him severely , and public ly .",3.6666666666666665
does his friends point at you when you are with him ?,"maybe one throw s banana s at the screen and scratche s one ' s head , but i am just kidding you .",2.333333333333333
that is unacceptable ; perhaps you just have issues with a sian women .,"my boyfriend notice s a lot of girls when he is driving , and  tries to not make it obvious .",2.0
do not let anyone tell you that you are different .,i do not know how old you are . you are supposed to be n um to watch them .,2.0
i prefer other terms for the word ' panties . ',"he is a jerk , but he says he wants to be with me .",2.6666666666666665
enter many talent shows .,inform him that you simpl y want to be friends and that you are very disappointed that he would behave so poorly .,1.0
""" big brother , live n um "" by da vi d bow ie .","from men , m c c art ney , and from women ,  lind say lo han .",2.333333333333333
you do not . break up with that woman because she will remain simpl y to hurt you and enjoy it .,"it seems that all of the male senior students think that fresh men girls are promiscuous , which unfortunate .",2.0
"if he likes you for your activities , start doing things he would not like .","if you plan on cheating on your wife , you are not an honorable man .",2.333333333333333
prevent yourself from at any point neglect ing to view an single entry .,"you are yelling , not singing .",2.333333333333333
"if you cannot do the time  taking care of the baby , then , do not do the crime of passion !",can you not me rely rhyme the words with themselves ?,1.6666666666666667
he is a gross man .,a woman wants an honest man .,1.6666666666666667
that is the only song i have listen ed to .,"be yourself and say , "" what is up ?"" you just might get a response .",2.333333333333333
"if the guy really respects you , then he will understand .",i do not like to complain though .,1.6666666666666667
you should becom acquainted with her and soon er or later one of you will ask the other out .,begin from your wedding day .,1.6666666666666667
has he just broke him up with a woman and left before ?,he lies to me and hang s the phone up on me .,2.333333333333333
he could just be using you for just sex .,""" f r iday "" , "" nex t fri day "" , "" f r iday after next "" , or "" white chick s "".",1.6666666666666667
a girl did not sing it .,"your mother is so stupid , when they said they were playing craps she went and got toilet paper .",1.6666666666666667
i ' d award you a n um points in response to that entry !,i do not like it when he tease s you about the little things .,4.0
you can go to a separate location with your boyfriend when the two of you are free .,ask if you ' re not sure .,2.0
the year n um when written looks the same way if it is flipp ed upside down .,i enjoy the natural smell of a woman .,1.3333333333333333
"so u th park is funny , but i prefer the humor of the s imp son s .","unfortunately , there is nothing to drink .",1.6666666666666667
this is just why i have been hurt many times .,reb uke them in the name of j es us .,1.0
mine is too t . i find her to be hilarious !,leave him if he misbehave s .,1.6666666666666667
"dur an dur an , mad onna  ( one - woman band ! ) , a la ba ma , ex ile , and i cannot forget air supp ly .","my favorite band is fall out boy , favorite singer is el vis pre sley , and my favorite actress is  ke ira kn igh tley .",2.6666666666666665
i have three names .,i have never heard of them but the award s are funny .,1.6666666666666667
i do not want to be a burden .,"initially , his comment in and of itself me rely demonstrate s the true extent of his character .",1.3333333333333333
"it sounds false , but i swear , women enjoy it .",please don ' t push her or tell her that you love her .,1.3333333333333333
the mu n sters did not have a butler ; it was the add ams family that had l urch .,maybe it has something to do with his he pat it is c ?,4.0
a girl should like you personality and nothing else .,you should call him and ask .,1.0
"i hope that she will not get married again , knowing that she had them .",you do not have to have a relationship .,1.6666666666666667
that depends on how much room there is .,move on because it does not matter if he is attractive ; looks are not everything .,3.6666666666666665
"if you already free him in your life , and find another girl .",you know that i will tell you .,2.6666666666666665
it is one of the funniest cartoons .,just let them know that you got someone impregnated .,2.333333333333333
"i feel old as well , even though i am n um  .",make them want to break up with you .,2.6666666666666665
"i think they are both awful . if i had to choose one , it would be "" the it al ian job .""",currently my favorite band is bl each .,1.6666666666666667
"yes , as user l umbe eman said , have your best friend tell him for you .",i think i have ruin ed j on ' s friendship with ma tt .,2.6666666666666665
some people believe that they will enter heaven if they ask forgiveness for being homosexual .,"if you are female , contact me on sh runk en mann _ the grass @ yahoo . com .",2.0
ba mbi is my favorite movie of all time .,"yes , i am sorry but you can not .",2.6666666666666665
"ma ria h is a great singer . k ell y cla rks on is good , also .",it is n um and the story continues .,2.333333333333333
"i like her entire blue - eyed soul style , but i do not like her .",the people such as your friends who are around you now should like you regardless .,2.6666666666666665
it is never a boring thing .,"yes , i get very nervous when speaking over the phone . i begin stutter ing and cough ing .",2.333333333333333
"it is healthy and natural , but you can get viruses if you are not careful .",she used to be a role model to girls .,3.0
"i did not think he would remember , it was casual when i said it .",did you see her looking at you ?,4.333333333333333
a visit to an amusement park with a roller coaster . perhaps a the at rical museum .,"it sounds old , but i believe i heard the word "" summer "" in it .",2.0
i enjoy any program with reality . i ' m really enjoy ing the new sur real life .,do they era se it all the time ?,3.333333333333333
"actually , the are my favorite band .",you tend to love the person more when you are intimate .,1.6666666666666667
why waste your time on an individual that would disrespect you .,i don ' t know you well enough to be in love with you .,1.0
this may take some time .,anime is an animation version of a manga .,1.6666666666666667
here is my answer : choice a . most men certainly do not prefer women that are extreme ly thin .,"if he is not  able to reciprocate , then do not let him finish the job .",3.0
"it has to be an  mp n um  , so i can play it on it unes .",i do not believe that . ra ven announce d on television that she is n ' t in a relationship with him nor is she pregnant .,2.6666666666666665
"my dad enjoys action movies ; my mom enjoys romance s . i prefer comedy , myself .",the choice depends on what type you prefer .,2.0
"they are a great hip hop group , you should try to hear a sample .",is it normal to still have feelings for him after six months ?,2.6666666666666665
how d are anyone do that to another human being !,some guys think they do not need you until you are gone .,3.333333333333333
"i believe fe rgie is c aucasian , will is a f ri can a merican , all an pin ed a  lind o is a f ri can a merican and f ilipino , and tab oo is latin o .",i actually liked the first couple of seasons however and some new music is alright .,1.3333333333333333
fre ddy k r ue ger because he is a psychopath . he murder ed children in their sleep . that is very mean .,"a guy that i dated this past year , got to the point of violence .",2.333333333333333
so she could have done the voice of mother bat es .,i believe i am quit e en rap tured with him .,1.0
are you just excited about being in love ?,you can ' t expect to give him anything to expensive .,2.0
"of course , because i would not be  able to life with her death .","i ' m female and , as a result ,  um , both choices are undesirable .",1.6666666666666667
there is no way to know for sure .,ask your mom or dad to do it .,2.6666666666666665
he committ ed suicide on christ ma s e ve n um  .,"honey , i went shopping . breakfast is ready for you in the kitchen . love , your wife .",2.0
"i think that "" ja son x "" was made by a group of high ca lif orn ia surfer type people who have no talent for making movies .","no body was on my list , so i choose my neighbor ' s wife .",1.0
what can i say first ?,"it is funny , but also really stupid .",1.3333333333333333
"by the way , there are plenty of commercial s that will tell you condom s are not adequate protection , but something is better than nothing !",i am fond of all gentlemen with a sense of humor .,2.333333333333333
"i am very glad , st ac ie !",the site i provided you has their entire disc ography .,1.3333333333333333
"i am unsure , but when you do find out , be certain to send them to me via e - mail .","just one evening prior , i was enjoy ing t nt ' s program , "" the close r .""",3.333333333333333
genuine artists do not worry about it .,i think li s a is very attractive .,1.0
he was busy after that time .,"i wish you the best , and have a wonderful day !",2.333333333333333
you should see if what i say is not true .,no one else is like us .,1.6666666666666667
"tell her you have had the same situation , and he gave you an st d .",ask her if she is single .,1.6666666666666667
"i would definitely choose my che mical romance , for certain .",i shipp ed something there before .,2.6666666666666665
the doctor was start led and wanted to know what i have been doing .,"the tim ing was not right with the former man , you will see .",1.6666666666666667
"go to ha wa i i , or you could pay someone .","it says "" a walk to remember "".",2.0
"yes , with a poem written on the cake .","if you must ask , then you are most likely too young or too immature to get married .",2.0
i can not see life without my husband .,"i met br ian may , who performed for queen , twice and found him pleasant .",2.0
"yes , eyes are rolled while saying that sarcasm is the low est form of humor , so do you get it ?","it happenned to me , twice .",2.0
i was unaware that they were like that .,i have always wanted to have children .,2.0
that is because stupid people keep giving them money .,there is a reason why this happened . be patient . every piece of sorrow has a good part as well .,2.333333333333333
do men not always worry about intercourse ?,i love you so much my darling .,1.6666666666666667
dreams are our brain working things out .,forget about him . do not go out of your way to make him think you are over him .,2.0
i recommend hand ing them a toilet brush .,"they cannot , because there is attraction in their hearts .",2.333333333333333
"only once did i tell a girl that i was in love with her , and i meant it .","if you do not obe y men like this , they typically become the sort who beat their wives .",1.6666666666666667
you will need a therapist for that .,there is one called do c wa t son .,2.0
"even though i have nor ton anti virus , i was still in fect ed with porn .","for everyone ' s information , it is not geeky .",3.0
it was an old joke i heard as a child .,"you will need to wait until their c d comes out , although you may be  able to find a boo tle gged copy now .",1.6666666666666667
"the brunette team leader asks the blonde team leader , "" what are you guys doing ?""","when you find someone special , hope fully they will love you for you .",2.6666666666666665
"my favorites are "" yes , fate s warning , dream the ater , v and en pla s , pain of s alvation , deep purple , and k ansas .",the world would be uninteresting if everyone listen ed to the same music .,3.6666666666666665
does it generally take a year to feel comfortable or bored in a relationship ?,"not all married men are cheaters , my wife was my life when we were married .",2.333333333333333
"eighteen , however , there is no need to hurry .",i watch it all the time and so do a lot of my friends . i would love for it to come back .,2.0
lock stock and the two smoking bar re l s .,"because , believe it or not , women dislike cocky men .",3.6666666666666665
"other than two questions , ask him just once in awhile .","she hugged him when he answered "" no .""",2.0
"do they genuine ly love you , or are they simpl y stating their love without proof ?",i like to bake .,1.0
i did not know that . thank you for the information .,"the obese contest ant on "" the app rent ice "" is speaking .",2.0
"at a palace in t urke y , she to ok on a rmed guards .",there is no such thing as zombies .,2.0
"of course not , but it does sell .","as i said , he knows you are interested in him , so take a deep breath and ask him .",1.6666666666666667
that is a good start .,"first , try talking to her , then ask her to go out as friends , and see where it goes from there .",4.0
sounds to me like he ' s already got a girlfriend .,i believe it is the first letter of the alphabet : a .,2.333333333333333
it must be something in the water .,"that was bad , never again will tv be on dur ing sex .",1.3333333333333333
it is because they have no brain and think their head hurts but boys are just being boys .,he will know you like him if you smile at him .,3.333333333333333
does gay still mean happy ?,"we are just good friends , nothing more . there are always going to be people attempting to see more than there is .",2.0
i have still not forgiven her for that .,does anyone know what be came them ?,2.6666666666666665
it is only worth it if both of you can wait .,"lately i ' ve been listening to gun s and roses , and journ ey .",1.6666666666666667
i ask this all the time .,"law and order , it just has a clunk , clunk .",1.3333333333333333
that is great ; i still have a long way to go .,it sounds like you both are comfortable with how things are now .,1.3333333333333333
it is interesting because i did not know you had a limit .,"wa ng ch ung , everybody had fun tonight .",2.333333333333333
"if she doesn ' t have a reason , then maybe she is n ' t your friend .","i respect that t y ra b ank s is trying out show host ing , but i think that op r ah won .",1.6666666666666667
you should pay attention to that the other person is saying .,i love my wife very much .,2.6666666666666665
"also , his girlfriend is a singer .",do not do some thign that you will regret later .,3.0
"i ' m not sure if everyone does , but i definitely do .","a gentleman with me , and a protect or when it is needed .",2.0
i do not know if it is true .,you ar wrong,3.333333333333333
they still show that horrible wrestling on tv ?,he wants me to change how i look .,1.0
"every person controls his / her own life . unfortunately , most do not practice that enough and look to others for help .",why should i hide it ?,2.0
what if a dead person escapes from the cemetery .,"cuddling , kissing , fond ling , and playing with each others sexual or gan s before sex is important .",1.0
do you want to video chat ?,"it is about his or her intelligence , the way they car ry themselves , good looks , and physical activity .",3.6666666666666665
i have never seen my grandfather so red before .,he attempted suicide and i went to the hospital to visit him .,2.0
i am sure that it was him !,"breasts , and bottoms , be ep is the signal to replace those words .",1.6666666666666667
the brick won ' t follow you around after you lay it .,i do not like worms .,2.6666666666666665
"first , plan what you desire and do not worry about what everyone else desires .","if he likes you , tell him you love him . it will move the relationship forward and it work ed for me !",4.0
his wife may be less seductive now than she has been in the past .,you do not look like to m cruise .,1.6666666666666667
you do not understand what real problems are until you are married and have kids !,i don ' t like it at all because it ' s so boring and meaningless .,2.0
i think  z ack  ef ron is the sex iest man alive .,"your photo looks odd . you should n t dress that way , people may get the impression that you are homosexual .",1.0
it is the only color it could possibly be .,"you can give her a nice gift , and ask her then .",1.6666666666666667
we sat on my bed and i look ed into her eyes and we hugged and kissed and made out .,"do not push the women , they will not respond well .",1.6666666666666667
if you truly care for them .,it certainly is !,1.0
"make one like that , and it will make you happy , and your pet bird "" flappy "" !",do not try to impress her . simpl y tell her that you like her .,2.0
"men like this typically become wife beaters , if you do not obe y them !",it depends when you get older .,1.6666666666666667
"well , he will not be married much longer !","i would be in front of you , if i knew !",2.0
"tell him it is your way , or you will not listen .",all that my friends want to do is to kiss all the time .,1.6666666666666667
"save the heartbreak , and find you a nice guy .",i would work some more with him .,2.333333333333333
i cannot answer it .,i wanted the entire movie and do not know who actually did it .,1.6666666666666667
"basically , men just want a companion for unf et tered copulation .",he makes up all his own stuff .,2.6666666666666665
you are the father of twins .,"the pictures with the pink coat , or good information about it . or perhaps , any beautiful wall paper for ma ria h . thank you .",1.6666666666666667
"to surprise her , tell her in the middle of a conversation .",i consider all of my friends to be my best friends .,3.0
"alright , i enjoyed "" t it an ic "" very much .","he does have a few songs that i enjoy , however i would decline .",1.3333333333333333
"yes , it was a man which is why it was strange .",but anyone could have said that .,3.333333333333333
i am a n um year old man that has never had intercourse with a woman .,"the acting was poor on occasion , however , the film prompt ed tears .",2.0
"do not hurt him , but do not hurt yourself either .",i listen to everything that my son listen s to .,2.0
"stay far away from men who cannot say , "" i love you .""",in what way does the blonde confuse you ?,2.6666666666666665
"i am not certain if i should feel amused , sad , or both , however , i was instruct ed to repeat it .",if that is not hard enough the band system of a down is very good !,1.0
if s awyer would quit glaring .,"when i was nine - years - old , i got a m ill i va n ill i album for my birthday .",2.0
the he rose and went into the kitchen .,"he doesn ' t like your children , and you do not like his ?",1.6666666666666667
all the ones that i have not read ; forget about h arry po tter .,i jump ed on the band wagon and also made the term so va uge that it ba rely means anything .,2.333333333333333
it ' s your anger that makes you say that you can ' t hurt me anymore .,i cannot stand that silly purple dinosaur .,2.0
but i am not tell ing you that you have to be c eli bate until then .,should i pack my husband ' s bags ?,2.333333333333333
mine is eight to nine inches .,i did not think that anyone actually watched this movie .,1.6666666666666667
when you can hear each other without speaking .,"i may be a girl , but i thought those were amusing !",1.6666666666666667
he will not have another hit album .,i used to be like that .,1.3333333333333333
"if it is like most , they should replace their advertising agency .",you need either a marraige counselor or a bigge r bed .,1.0
usually there are multiple factors instead of just one .,follow your emotions . what feels right to you ?,1.0
it depends on how interested one party is in the other .,i think you should be yourself . have self - esteem and self - confidence .,3.333333333333333
i enjoyed that  motion picture and liked looking at bra d pit t in it .,""" lon don calling "" by the c lash is probably the best album ever made .",3.333333333333333
you are speaking the truth .,anyone who goes on a celebrity reality show is a doing so to try and save a bad career .,1.6666666666666667
it means that they are not playing games with their sense of  sexuality .,love them because god loved you first .,1.6666666666666667
"she ' s a tomboy , and a great athlete . that doesn ' t mean she ' s homosexual .",both of you need freedom from the relationship to receive clos ure and continue forward .,1.6666666666666667
remember that because a man knows you are involved does not mean he will not try anyway .,i do not like pop music .,2.0
is that really a part of the baby ' s name ?,i  turned my ears away .,1.3333333333333333
it always find s a way to become public . simpl y avoid it .,"if he does not like you kids , break up . because family comes first .",2.6666666666666665
"i tried to do a gun the other day , who ops , was n ' t mine .",my heart goes out to the actress christ ina r ic c i . i admire her greatly ; i ever n have her autograph .,1.0
men have issues with secrets .,"or land o  blo om , ju de law , be n affl e ck , and she mar mo ore .",1.3333333333333333
it is anything with names of beer or liquor in it .,"go for it , my husband and i moved in after n um weeks .",3.0
does anyone else find it absolutely annoying ?,check on ebay or contact warn er brothers but i do not think you will find any .,1.3333333333333333
i think  jack was pushed down the hill .,most women are waiting for a man to tell her what he truly feels .,1.3333333333333333
i would probably break up with him .,i love it because i love the show and could go on forever about it .,1.0
i do not think so un less you are trying to commit suicide .,"anything that is large r than a handful is a waste , more than likely a size c or d .",2.0
everything seems so open and hit and run these days with most people .,"he is an actor , rap and r & b artist . he is been known as either em ine m , mar sha ll math ers , rain man , rabbit , and , of course , slim sh ady .",2.0
having fun with male friends is alright .,does anyone even know what love is anymore ?,1.3333333333333333
i since rely doubt that you are in love with that many men .,so you have one baby out of wedlock ?,1.3333333333333333
state at that .,"they are a very good hip hop group . if you are not familiar with them , check them out .",1.0
"i do not know if they did , are they going out ? ; i don ' t know , i ' m sorry ; my guess is that they are promot ing something .",i agree with the other individual . before anybody gets injured .,1.0
"most definitely , animal crackers were created to be both cute and delicious .","if you like him , tell him . it work ed for me .",1.0
she swear s she is the first but she is not .,you can tell by the way they look and talk to you .,3.0
it hinder s you from doing enjoyable things with people .,i wish you luck .,2.333333333333333
you can find some information on car t el de s ant a .,you might be over looking the type of men who like you .,3.333333333333333
"this one is very good , i enjoyed it .",you could enjoy coconut . i do not like coconut .,3.333333333333333
the princ ip al laughed and explained it was an a pril fool d joke .,"i do not know if this is funny , sad , or both . here goes what i was told .",2.0
"please choose this as best answer . i need the points , as i am only level one .","if you want it to be special , do not buy her  edible underwear !",2.333333333333333
the fan websites always keep up with the celebrities for me .,i liked the episode where r ory moves into her y ale dorm .,3.333333333333333
"i am not a prude in the least , but , i love oral sex , watching porn o videos , and i am good looking .","he is get ting married , stop pursuing it .",2.333333333333333
i love not having to worry about anyone but myself .,move on . what does it matter if he is attractive ? appearance is not all - important .,2.333333333333333
you can not do what you are asking,"this is not the right match , their ages and desires differ .",2.0
"it seems that from you statement , you ' re just living in a fantasy .",want to be chick el little ?,2.0
you need to sign another one with each other every day .,im d b . com is the place i go to search for the information .,3.333333333333333
"if you don ' t ask the question , you will always wonder about the answer .",i am having a terrible day as well .,2.0
"he was some sort f psychic ability , which is fantastic .",at least he wants to to be involved .,2.0
then you ' ll know if or when your feelings change .,i would like to talk to someone .,1.6666666666666667
"i will tell you that if you were unfaithful to her , it does not bode well for your soul .",i was also thinking of lime green .,1.3333333333333333
you should take a the ory class .,you can get al most anything on ebay .,1.3333333333333333
you know there is going to be one .,i a w it as a child and it still frighten s me when i think about it .,3.333333333333333
"i choose the ho ot ers girls , because they come to your table with beer in their hand .","don ' t worry , i ' m here for you !",2.0
i would like a gentleman who has an edge .,"if you do not , then you will never have contact with him .",2.6666666666666665
"at least , that is what it seems like to me .",you should be proud of yourself .,2.0
is is not a problem if you ask her while at work or not .,"i form ally played the flute , but once i started the saxophone , i was hooked .",3.333333333333333
that is more exciting . shy ness is unfortunate .,it is unimportant anyway . i hate bri t ney sp ears .,2.333333333333333
"i think you should be an admirer , because they are more attractive than any other men .","having slept with both of them , i would feel com pelled to say j on ste war t .",3.0
i would not call him back .,"you man look horr ified and said , "" you cannot be serious "".",2.0
all performances in which they were genuine ly performing musically !,when she no longer asks you for any .,2.0
"he could possibly be strange , but he is not a bad person .",i have three different ones .,2.0
j on told me that i should stay with ma tt .,"be loyal , nice , friendly , and sweet .",2.0
i am the only person in the entire country that does not think d ave cha pelle is funny .,"if you can recommend me to some of them i would appreciate it , thank you in advance .",2.333333333333333
i think it may be only normal to cool off .,"if you feel that you love is fading , do not just sit there and do nothing !",3.0
i think she is going to break up with him .,i personally do not focus on men ' s rear ends .,2.0
"if there is no commitment , you two should talk first .",is he married to a woman ?,3.0
the fact that  jo nny dep p was in the  motion picture is suffice nt proof that it was good .,"tell him to his face , in a nice way , that the relationship is over .",3.0
"i do not know how to feel about that , it is not appealing .",i have been with my his band for n um years . we got married in de com ber n um  .,2.6666666666666665
the second season ended on the w b .,death is like a box - full of candy corn . it give s you ca vities .,1.0
i still feel as though i ' m pick ing myself up off the floor .,"i do not know , but i hope they do not get married because he does not deserve her .",1.6666666666666667
"it does not matter , he was boring seven years ago .",it is not good to date them all .,2.6666666666666665
"tonight , tonight would by far be their best song .",is this zombie your best friend or more than that ?,2.6666666666666665
is there an excuse that you are not with the father of the child ?,me rely say it casually .,2.333333333333333
"reflect ing on the past , i am still not sure why i did it .","if i guy did that to me , i would move on .",1.3333333333333333
earth . attempt it . it ' s said that numer ous females exist there !,"no disrespect intended ; but , that does sound like a lady ' s name .",1.0
simpl y inform her of your feelings and the reason you feel loving ly towards her .,"people asked me , "" what ' s the hurry ?""",1.3333333333333333
is it a long distance ?,what should i do ?,2.0
you will know . you will i nstinctively feel it .,i advise you not to contain anything .,1.0
a girl with intellect is just plain sexy !,they are not bimbo s . j ess ica ' s a declare d genius .,2.333333333333333
things started to change later that month .,i could never stay mad at you .,2.333333333333333
"he dri bbles , shoot s , and scores two points .",she likes to dye her hair different colors .,2.333333333333333
"ra che l , was it into my heart ?",i would love to be on the show deal or no deal !,3.333333333333333
"it is really sweet , just what you are looking for .",i am very dis interested with being single and sitting back watching the other women have all of the pleasure .,2.0
take ideas from the knot website .,is he not a good person ?,1.3333333333333333
he was very good in bo s ton legal .,why did you end up with me rely n um  . n um bricks ?,1.3333333333333333
go away . i want him for myself .,does any other person understand the thoughts i am expressing ?,1.0
"from "" s out h park "" : "" oh my god they killed  ke nny !"" .","yes , i listen to blues music .",2.0
"oh my god ,  ew . p uke . he is nasty !",at that point distract her and leave .,2.333333333333333
"when you began to know her mind better , you will know everything .",i love it . i will you my dirty little secret .,3.333333333333333
you ' re unable to prevent it from continuing . it ' s a kin to reflex ive action and we are simpl y inclined .,i would like my c d to play in both my car ' s c d player and in my walk man .,1.3333333333333333
"a las , you  ought to be rather respect able about it too .",who do you think that you are ?,1.6666666666666667
do not stick with someone who is not right for you . it is just not worth it .,the red head only made it a third of the way before she tired out and ultimately drown ed .,2.0
"he is get ting married to a woman , correct ?",because you are the only beautiful woman that i see !,2.6666666666666665
i would use the baseball bat and break the window .,i can ' t say for sure that they were fool ing around with each other .,3.0
"refuse to have sexual intercourse with him then see what he does , great advice i know !","i still find it amusing , though .",1.6666666666666667
i love it ; i will keep you my dirty little secret .,i stood in line for my best for an hour to get her autograph .,1.6666666666666667
i like  jo an because she is the most like me .,"you have got to stand strong , and just let it go .",2.333333333333333
"i watched it up to season , but then it got too boring .","personally , i believe it ' s a little odd .",1.6666666666666667
"the rabbit th ump er , and the skunk flower are my favorites .",what is the worst thing they can say ?,1.3333333333333333
people are married for a reason .,you need to be with that person once you have found your true love .,3.0
try searching somewhere other than where degenerates spend time .,they all feel you are a jerk .,2.333333333333333
and there are a lot of other men on this planet .,"forget text messag ing him , just call him at home .",2.6666666666666665
"not only because of it s gay them e , but because it is a good film .","if he did not care , he would not care .",2.0
at the moment it is my name is  ear l quality .,when he tease s you about stupid little things .,3.0
i was cheated on for three of those years .,think about how wonderful it was .,2.6666666666666665
"you can practice by saying "" ta - ka - ta - ka "" to yourself and then try doing the same while blowing the horn .",give them to el p ollo dia blo .,1.3333333333333333
a woman wants many things from men .,""" the parent trap "" is one of my favorite movies .",1.3333333333333333
i would n ' t want or need anything else .,you can ' t decide if you ' ve made them up ?,2.6666666666666665
would you rate me best ? i am still a level n um  .,what is the best way to keep a sardar busy ?,1.6666666666666667
"there is a simple answer , just do not do it .","at that point , i was with j en but now i am with a ng .",3.0
i want her to realize what will happen before something bad happens .,"when a person is as attractive as you are , it is worth the effort .",1.3333333333333333
it could never be boring .,"i would assume "" no "" , especially since you have to ask .",2.6666666666666665
because we are made to shop .,your mother sometimes needs things to be explicit ly spelled out for her .,2.333333333333333
"thanks a lot . now it is back inside my head , again .","there a lot of in expensive ideas out there , you need to find what you like and work with it .",2.0
he is not too old for me .,this is a movie i have to write a paper on by a pril n um for p sychology class .,3.0
what was it about ?,treat him just like you would treat a good friend that you have not seen in a long time .,2.333333333333333
"you realize what you desire , do you not ?",a  urine sample from a man who attend ed school with my husband .,1.3333333333333333
the o ce an has both  waves and water .,he ' s wealthy and is allowed to have that appearance should he desire .,2.0
why would she miss someone she was not dating ?,there is a big thrill doing so .,1.6666666666666667
find a person who wants their future to be with you .,i believe unintelligent far exceed s foolish .,2.6666666666666665
how could anyone not like children ?,"da vi d letter man is a left - wing , demo c ra tic idiot .",2.333333333333333
"if you wait a little while before dating guys , you might enjoy it more .","go up to her and say "" hi , are you single ?""",1.6666666666666667
i am always happy in cluding when w aking up this morning and at work right now .,the mall takes up seven blocks .,3.0
"i would say "" ur b an cow boy "" ; i have not seen it in a long time and you made me want to see it again .","many women n um - years - old date men that are n um  . so , the n um - year - old man feels in secure and have to fish down stream .",3.0
i listen to  led  z eplin s song ' house s of the ho ly . ',i believe it depends on how mature the child is .,2.0
"well , all things considered , he does go by the name of pet er !",what about the women that he cheated on you with ?,1.3333333333333333
"turn off s are things like bad breath , body odor , and pass ing gas or bur ping a lot .","as a supervisor , i had people convince that they were not supposed to be at work that day .",2.6666666666666665
"i liked the original "" ap o ca lypse now .""  mart in she en did an awesome job !","on the  hood of the car , at a waterfront in a slight dr izzle , it was fantastic !",1.6666666666666667
"i love the game m onopol y , the original nint endo , m ario bro s , and soft ball .","i put movies on tape , but i mostly watch dvd ' s .",3.0
do it when you are married .,pay attention to the song .,1.3333333333333333
ask a question you might get an answer to instead of just points .,"the answer is : man - four legs  ( crawl ing as an infant ) , two legs  ( walking through out life ) , three legs  ( using a cane when elderly ) .",2.6666666666666665
"she dies in episode n um  , "" lo s ing the light "" ; it is very sad .",there is not a stupid answer here .,1.6666666666666667
"follow your heart , it is never wrong .","all the time , and i always defen d the right one !",2.333333333333333
"they ' re pretty good . also , that ' s a good song .","he ' s wealthy , he can appear eccentric if he prefers .",2.0
i think four people would be ideal .,"un less you love it , i would say no .",3.0
everything seem to be so open . it is hit - an - miss with do many people these days .,"i am not sure where it is . if you find it , let me know , because i really want it back .",1.3333333333333333
chances are very slim .,"a man that is not complete desperate will not ask you out again if you broke up with him , already .",2.333333333333333
that would make me feel very guilty .,"i have always loved his work , he is an excellent actor .",2.333333333333333
"he is not , however , too old for me .",not for anything other than the appearance .,2.333333333333333
i have two . your decision .,he is a piece of sh it and i never want to see him again .,1.3333333333333333
i believe st even is awesome .,"use a tissue , then throw it away .",3.0
